OBJECTID,Animal_Lab_ID,Event,Date,LinkToTest,OpenLink,LinkToMre,LinkMoreOpen,Year,SpeciesNameEng,RegionEng,RegionHeb,SpeciesNameHeb,Species,SettlementHeb,SettlementEng,LocationNotSettlementEng,LocationNotSettlementHeb,GlobalID,CreationDate,Creator,EditDate,Editor,x,y
161,A00073352,22.0,2010-05-30,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Jackal,Amakim,עמקים,תן,VII,עין חרוד (איחוד),En Harod (Ihud),,,99adf249-046d-460e-9f1e-21f79578f95a,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.38842071900007,32.564743872000065
255,A00072200,21.0,2010-05-17,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Galil Golan,גליל גולן,כלב,VII,עין זיוון,En Ziwan,,,d28a32a1-5d39-4241-a1e7-92a0cb4dd4f2,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.79550543600004,33.09637940400006
328,A00071553,20.0,2010-05-10,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Galil Golan,גליל גולן,כלב,VII,מג'דל שמס,Majdal Shams,,,176de64a-f873-42e9-a48d-b2e4e85beffa,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.76983130200006,33.26870919600003
179,A00069871,19.0,2010-04-22,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Cattle,Galil Golan,גליל גולן,בקר,VII,הזורעים,Hazore'Im,,,56a1156e-8df4-49bb-9e15-52f7e7cf195c,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.50296601100007,32.747572337000065
258,A00068402,18.0,2010-04-06,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Cattle,Galil Maaravi,גליל מערבי,בקר,VII,עכו,Akko,,,23cb2714-7257-4c3d-8293-f48cab80b32a,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.070558403000064,32.92458802900006
327,A00067743,17.0,2010-03-23,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Galil Golan,גליל גולן,כלב,VII,צפת,Zefat,,,5d56be85-72db-4aa9-b055-52bbc83ceb60,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.49515533500005,32.970307268000056
325,A00067365,16.0,2010-03-21,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Amakim,עמקים,כלב,VII,בית שאן,Bet She'An,,,0de7fb4c-2ed3-4110-b9d2-16b3a912ec76,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.50320237400007,32.497795275000044
228,A00067079,14.0,2010-03-16,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Galil Golan,גליל גולן,כלב,VII,פורייה עילית,Poriyya Illit,,,3ec8d3b4-dfd1-4c2e-999f-25fc6e4474b7,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.545515599000055,32.713199074000045
208,A00067110,15.0,2010-03-16,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Wolf,Amakim,עמקים,זאב,VII,מוקייבלה,Muqeible,,,ce59a110-d4c0-47d7-b1f0-5bd4c09df334,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.29359948000007,32.51434956800006
321,A00066628,13.0,2010-03-10,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Amakim,עמקים,כלב,VII,כפר ברוך,Kefar Barukh,,,bb01d44b-2575-46f9-aa24-25dc5318ffad,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.191411896000034,32.646033223000074
175,A00066241,12.0,2010-03-04,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Jackal,Amakim,עמקים,תן,VII,נווה איתן,Newe Etan,,,79332db6-f670-4c2e-b92f-ebcea9e2c706,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.53190868100006,32.49141170100006
261,A00065829,11.0,2010-03-01,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Amakim,עמקים,כלב,VII,בית שאן,Bet She'An,,,2fe965f2-e6f0-4b8f-894f-72fec291a6e8,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.50320237400007,32.497795275000044
165,A00065229,10.0,2010-02-23,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Amakim,עמקים,כלב,VII,כפר ברוך,Kefar Barukh,,,dbd86d6b-2c70-4ee2-82f2-cfe0c5dd5e4c,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.191411896000034,32.646033223000074
326,A00065036,9.0,2010-02-22,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Galil Golan,גליל גולן,כלב,VII,צפת,Zefat,,,4cfc8c72-4b4d-499e-b608-3d459411def7,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.49515533500005,32.970307268000056
201,A00064740,8.0,2010-02-18,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Jackal,Galil Golan,גליל גולן,תן,VII,לביא,Lavi,,,38aac60d-6a04-47d0-8709-75a6d428bb44,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.44118211800003,32.78647738800004
162,A00063457,7.0,2010-02-04,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Sheep,Amakim,עמקים,צאן,VII,חפצי-בה,Hefzi-Bah,,,df05d443-ef51-4202-8c23-021ec91ebdfd,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.425573076000035,32.516892109000025
169,A00063169,6.0,2010-02-02,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Jackal,Amakim,עמקים,תן,VII,ניר דוד (תל עמל),Nir Dawid (Tel Amal),,,58b0416d-bd36-4da0-b038-e2f4d127eb00,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.456401854000035,32.504209830000036
191,A00063048,5.0,2010-02-01,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Cattle,Galil Golan,גליל גולן,בקר,VII,דלתון,Dalton,,,4bd52ed0-5e3b-49f4-8cc0-0687f5f62dff,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.48995204700003,33.01540263900006
324,A00062052,4.0,2010-01-20,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Galil Golan,גליל גולן,כלב,VII,צפת,Zefat,,,4a8db0a5-5c47-4084-9a12-eb7c8ba5f6bd,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.49515533500005,32.970307268000056
260,A00061920,3.0,2010-01-18,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Galil Golan,גליל גולן,כלב,VII,צפת,Zefat,,,27d590c3-f91e-4568-9169-9ee0e98ca836,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.49515533500005,32.970307268000056
250,A00061403,2.0,2010-01-11,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Galil Golan,גליל גולן,כלב,VII,מג'דל שמס,Majdal Shams,,,42451bc8-536c-4505-9490-5c9cc7f6a024,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.76983130200006,33.26870919600003
163,A00060878,1.0,2010-01-04,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2010,Dog,Amakim,עמקים,כלב,VII,בית אלפא,Bet Alfa,,,23143bf9-3fb8-40e9-bb27-66ae6c812db2,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.43089219800004,32.51598091300008
440,A00060470,57.0,2009-12-21,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Galil Golan,גליל גולן,כלב,VII,גדות,Gadot,,,17cb5214-a1ea-4b6a-8150-79456fb8328a,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.619468650000044,33.019547543000044
280,A00059772​,57.0,2009-12-21,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Galil Golan,גליל גולן,כלב,VII,גדות,Gadot,,,2164fa67-9072-4277-82b8-678731f99691,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.619468650000044,33.019547543000044
300,A00059558​,56.0,2009-12-17,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Galil Golan,גליל גולן,תן,VII,מנחמיה,Menahemya,,,e80d3b4f-5c18-44bd-bf74-aeac342c4a4d,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.553865674000065,32.66628723800005
439,A00059772,56.0,2009-12-17,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Galil Golan,גליל גולן,תן,VII,מנחמיה,Menahemya,,,0a45b50f-8d77-4545-8a53-d6446ef8b4db,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.553865674000065,32.66628723800005
299,A00059216​,55.0,2009-12-14,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Galil Golan,גליל גולן,כלב,VII,מנחמיה,Menahemya,,,a67e9c99-8ed6-49ef-8bba-a87d979eb8e4,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.553865674000065,32.66628723800005
438,A00059558,55.0,2009-12-14,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Galil Golan,גליל גולן,כלב,VII,מנחמיה,Menahemya,,,bb2c96bf-db19-4f9a-977c-00b08f3d8183,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.553865674000065,32.66628723800005
437,A00059215,54.0,2009-12-11,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Galil Golan,גליל גולן,כלב,VII,כפר סאלד,Kefar Szold,,,9810a531-4285-4922-91a4-adf0afe94376,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.65783400500004,33.19613629200006
295,A00059015​,54.0,2009-12-11,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Galil Golan,גליל גולן,כלב,VII,כפר סאלד,Kefar Szold,,,f7e3ba8e-faea-4fc8-b375-374de9a5323f,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.65783400500004,33.19613629200006
436,A00059015,53.0,2009-12-07,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Amakim,עמקים,תן,VII,בית שאן,Bet She'An,,,e3340594-0f77-4882-99c0-bd5729ae7f79,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.50320237400007,32.497795275000044
279,A00058431​,53.0,2009-12-07,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Amakim,עמקים,תן,VII,בית שאן,Bet She'An,,,d4876b42-6f89-44c5-9644-d3770b0e4828,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.50320237400007,32.497795275000044
435,A00058431,52.0,2009-11-30,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Amakim,עמקים,תן,VII,רומת הייב,Rumat Heib,,,550895b5-709e-4d2c-94d6-c07a252ddb6e,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.306668373000036,32.77674059100008
224,A00057739​,52.0,2009-11-30,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Cattle,Amakim,עמקים,בקר,VII,בית רימון,Bet Rimmon,,,f9a73cb7-b35a-40e1-8a0a-2c268349cc33,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.329088056000046,32.780327112000066
290,A00060470​,58.0,2009-11-29,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Galil Golan,גליל גולן,כלב,VII,חצור הגלילית,Hazor Hagelilit,,,2ebe33ad-7115-4e69-bb17-d2b30e2e4406,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.544398228000034,32.98010132400003
433,A00057476,50.0,2009-11-26,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Amakim,עמקים,כלב,VII,גן נר,Gan Ner,,,cfa86357-6200-4166-bab3-4e6ea50470f0,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
230,A00057476​,51.0,2009-11-26,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Galil Golan,גליל גולן,תן,VII,חצור הגלילית,Hazor Hagelilit,,,c09552a1-3373-431f-b05d-07564c742af0,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.544398228000034,32.98010132400003
284,A00057474​,50.0,2009-11-26,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Amakim,עמקים,כלב,VII,גן נר,Gan Ner,,,11fa90c6-7d7a-45a2-b5f5-b36750ff8a25,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
434,A00057739,51.0,2009-11-26,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Galil Golan,גליל גולן,תן,VII,חצור הגלילית,Hazor Hagelilit,,,84988609-d9dd-417d-ab4a-84364be2d433,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.544398228000034,32.98010132400003
283,A00057101​,49.0,2009-11-23,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Amakim,עמקים,כלב,VII,גן נר,Gan Ner,,,f0f32177-7a70-416b-b541-23d9aeb8a4f2,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
432,A00057474,49.0,2009-11-23,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Amakim,עמקים,כלב,VII,גן נר,Gan Ner,,,8dee2561-6e79-450b-a283-6586b339f903,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
276,A00056787​,47.0,2009-11-19,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Galil Golan,גליל גולן,תן,VII,מנחמיה,Menahemya,,,33f1de75-340b-4187-8e1e-cc52818161b4,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.553865674000065,32.66628723800005
282,A00056787​,48.0,2009-11-19,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Amakim,עמקים,כלב,VII,גן נר,Gan Ner,,,f120a50c-f13b-4842-be50-9a551d25ca2a,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
431,A00057102,48.0,2009-11-19,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Amakim,עמקים,כלב,VII,גן נר,Gan Ner,,,79387ef5-4aa2-471e-9962-b343b313e047,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
430,A00056791,47.0,2009-11-19,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Galil Golan,גליל גולן,תן,VII,מנחמיה,Menahemya,,,65dc962e-7312-4708-9c68-683b445746b7,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.553865674000065,32.66628723800005
281,​A00056277,46.0,2009-11-15,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Cat,Amakim,עמקים,חתול,VII,גן נר,Gan Ner,,,2b7f658b-48fd-4678-8388-1eda26300b51,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
429,A00056787,46.0,2009-11-15,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Cat,Amakim,עמקים,חתול,VII,גן נר,Gan Ner,,,26233e9c-1564-4de5-bd22-fd1d40972724,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
226,A00056261​,44.0,2009-11-13,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Amakim,עמקים,כלב,VII,גן נר,Gan Ner,,,f718d24c-f4cb-49f0-abca-be8925b2ee54,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
288,A00056259​,45.0,2009-11-13,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Amakim,עמקים,תן,VII,טירת צבי,Tirat Zevi,,,4edbaf7b-3f73-4f9c-8f07-884318a0ee4e,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.52740182600007,32.42108737700005
428,A00056277,45.0,2009-11-13,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Amakim,עמקים,תן,VII,טירת צבי,Tirat Zevi,,,dad220a2-b821-41c0-bd54-bd93e3e24f2e,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.52740182600007,32.42108737700005
427,A00056261,44.0,2009-11-13,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Amakim,עמקים,כלב,VII,גן נר,Gan Ner,,,f7153f75-7144-441a-af30-1aa6a4869a59,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.33405918900007,32.526938760000064
293,A00055058​,43.0,2009-11-03,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Cattle,Galil Golan,גליל גולן,בקר,VII,יונתן,Yonatan,,,bc7837b5-2204-45c5-8811-07bd2fdbf339,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.79339043700003,32.93950250900008
426,A00056259,43.0,2009-11-03,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Cattle,Galil Golan,גליל גולן,בקר,VII,יונתן,Yonatan,,,704ae818-e326-4e7b-9b5e-c3ec021d9d50,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.79339043700003,32.93950250900008
425,A00055058,42.0,2009-11-02,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Cattle,Amakim,עמקים,בקר,VII,טירת צבי,Tirat Zevi,,,89497c9f-4768-4ccf-9a3e-6bdaf83e02f9,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.52740182600007,32.42108737700005
287,A00054892​,42.0,2009-11-02,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Cattle,Amakim,עמקים,בקר,VII,טירת צבי,Tirat Zevi,,,090c36dc-adea-425e-a6b2-6aaf7ba67b3b,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.52740182600007,32.42108737700005
277,A00054140​,41.0,2009-10-26,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Dog,Amakim,עמקים,כלב,VII,טירת צבי,Tirat Zevi,,,002fb88e-5331-4ceb-8190-ab0c192a7a6e,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.52740182600007,32.42108737700005
424,A00054140,40.0,2009-10-24,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Fox,Amakim,עמקים,שועל,VII,תל יוסף,Tel Yosef,,,ca625b04-2b42-4935-b1a8-be27eda73a0f,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.40011247600006,32.55480716900007
160,A00053949​,40.0,2009-10-24,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Fox,Amakim,עמקים,שועל,VII,תל יוסף,Tel Yosef,,,4b39e8f3-ccf6-4afd-9b5d-06e8f95a5a9b,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.40011247600006,32.55480716900007
305,A00053754​,39.0,2009-10-21,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Amakim,עמקים,תן,VII,נווה אור,Newe Ur,,,9396bfb0-baa8-487c-902b-735d3bbf98c3,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.55249245400006,32.58693988600004
422,A00053755,39.0,2009-10-21,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Amakim,עמקים,תן,VII,ירדנה,Yardena,,,81954069-e918-4fcd-8a0d-943aed0877b2,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.564114879000044,32.56346232100003
423,A00053949,39.0,2009-10-21,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Amakim,עמקים,תן,VII,נווה אור,Newe Ur,,,3367093e-51e5-4b5d-a8c4-b5f7763d2c5c,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.55249245400006,32.58693988600004
229,A00053755​,38.0,2009-10-21,,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",,"<a href=""<NA>"" target=""_blank"" > לפתיחה לחץ כאן</a>",2009,Jackal,Amakim,עמקים,תן,VII,ירדנה,Yardena,,,07753cc1-339d-4da2-ac99-78183414ef4e,2024-11-24 08:29:11.801000,omerba,2024-11-24 08:29:11.801000,omerba,35.564114879000044,32.56346232100003
